"","treatment","predator_treatment","replicate","treat_inter","time_point","max_abundance","mean_length_um","mean_width_um","mean_area_sqrd_um","mean_speed","max_length","mean_roundness","mean_speed_norm"
"340","15","didinium",6,"15.didinium",1,15,253.400513421992,82.2345365444581,15397.901563868,1.43887950455638,275.212463235294,3.42295990113122,1.31533365020803
"341","15","didinium",6,"15.didinium",2,12,235.757521698931,80.6496019610345,14208.1272778426,0.939758491390143,262.649561651584,3.32587798635801,0.145857919412199
"342","15","didinium",6,"15.didinium",3,14,229.340321960486,78.2607187481874,13573.9186501881,0.822010946447915,252.272618649733,3.25375117897302,-0.0951672310960977
"343","15","didinium",6,"15.didinium",4,11,226.96040088141,79.5748576206093,13596.742589249,1.03603608686202,250.123682598039,3.2802530302278,0.380151777787014
"344","15","didinium",6,"15.didinium",5,11,245.959973036163,90.1655033117938,16732.5773663226,1.20321728588085,270.682107843137,3.09603988042131,0.775655279604405
"345","15","didinium",6,"15.didinium",6,13,246.234260393986,83.5811896365628,15288.9507240379,1.0984110192938,268.58452540107,3.26179169607914,0.495346957816247
"346","15","didinium",6,"15.didinium",7,15,246.159422697178,91.0462281222402,16609.4799873376,1.1303503369605,270.750125773994,3.06090368129603,0.574077454872016
"347","15","didinium",6,"15.didinium",8,12,242.537330005015,78.2595996608608,13914.3221583052,1.15405295645897,265.211551857585,3.46989782856544,0.621110670918454
"348","15","didinium",6,"15.didinium",9,13,232.781146476455,75.3629712524126,13133.0022546119,0.998933938226518,260.167972927808,3.46443739805988,0.264162013236634
"349","15","didinium",6,"15.didinium",10,12,245.348901345358,82.0285156367185,14958.8781435544,1.09024634624261,266.685652573529,3.27062563287712,0.466966966992907
"350","15","didinium",6,"15.didinium",11,10,229.748353631964,77.5303162446531,13161.9681195485,0.995256077979912,253.792677696078,3.26934898028856,0.265928368598322
"351","15","didinium",6,"15.didinium",12,15,227.670265837222,86.5625890849087,14413.9957254186,1.04594576689774,251.640921160131,3.01932269121376,0.359012724501405
"352","15","didinium",6,"15.didinium",13,12,228.535066853502,86.3655045120855,15016.3240871156,0.865434504969512,261.027545248869,3.05759686816992,-0.0404946508891037
"353","15","didinium",6,"15.didinium",14,13,221.066268391676,88.5773176582414,14401.4596379661,0.827600282453562,251.468968290441,2.90913336227448,-0.100522418539812
"354","15","didinium",6,"15.didinium",15,10,232.365607631729,87.5756599842829,15250.2769698735,0.738409909175174,258.539852941176,2.98079174069705,-0.300865483672644
"355","15","didinium",6,"15.didinium",16,9,222.789029728777,94.9860988846072,16059.3576105533,0.627701346942447,248.209266868512,2.62992491135858,-0.540465813864525
"356","15","didinium",6,"15.didinium",17,3,237.921000197363,89.8206825130176,15907.4457691302,0.905828619845041,260.762867647059,2.95830514062363,0.0538412638163928
"357","15","didinium",6,"15.didinium",18,2,215.686414292279,88.2261476205065,14133.0905255791,0.608596838359444,266.086213235294,3.01863359176825,-0.583541502236116
"358","15","didinium",6,"15.didinium",19,10,256.417236558258,94.3407452018121,17817.391147348,1.1167510663482,283.096864186851,3.05856595553338,0.52674915778877
"359","15","didinium",6,"15.didinium",20,9,244.131333573909,95.3035377107053,17192.3208544656,0.989904525442465,273.265766402715,2.91809280481106,0.251124605683483
"360","15","didinium",6,"15.didinium",21,11,242.463644937168,91.7472280635245,16518.8475439767,0.738717303756657,272.890142463235,2.9951065024209,-0.302381416539024
"361","15","didinium",6,"15.didinium",22,17,226.809761808875,95.243912265302,15783.700043912,0.659314480584712,261.620936532508,2.78083069130799,-0.489627946738425
"362","15","didinium",6,"15.didinium",23,9,248.300111095377,95.0862725456752,17622.3244454693,0.881451514178404,278.596607620321,2.95491877109707,0.00357639319467915
"363","15","didinium",6,"15.didinium",24,12,239.194455113724,97.8523553586062,17516.9978488701,0.651402979443347,268.627975643382,2.75071309251088,-0.491361000419004
"364","15","homalozoon",1,"15.homalozoon",0,19,243.180522348828,80.0844175606653,14440.2879169376,1.53767082665759,265.011689013841,3.42891118291294,1.50925652983834
"365","15","homalozoon",1,"15.homalozoon",1,21,236.585306121475,74.6824286391065,12919.515580138,1.37205787685223,264.996103837877,3.62329635723948,1.09099347748656
"366","15","homalozoon",1,"15.homalozoon",2,22,224.395238058599,77.521026404791,13068.2717905898,0.7861134398226,251.011282169118,3.36769299179927,-0.189659947838432
"367","15","homalozoon",1,"15.homalozoon",3,22,229.997135977587,77.1457690463801,13466.2016404479,0.841708436419219,259.592532961461,3.41713788976154,-0.0607570856990423
"368","15","homalozoon",1,"15.homalozoon",4,19,226.985372882408,79.146103998883,13357.8938764768,0.846025635575359,258.298663744344,3.31819687997053,-0.0856707191999784
"369","15","homalozoon",1,"15.homalozoon",5,18,246.518563706442,89.7789692459431,16313.8008110855,0.978100192960352,282.560174880763,3.2378874974063,0.233825832253112
"370","15","homalozoon",1,"15.homalozoon",6,11,242.513757378549,80.0209170556454,14389.3297428918,1.25561275851054,267.300127262443,3.37199314428191,0.820817900922418
"371","15","homalozoon",1,"15.homalozoon",7,15,242.4532428314,85.2602742741775,14927.1786762776,1.13147639972371,267.502446266968,3.22844881113875,0.575193625777465
"372","15","homalozoon",1,"15.homalozoon",8,19,233.140905798503,91.8980110840024,16030.56159212,0.907732339376776,268.211667049632,3.01060632762,0.0643221525308036
"373","15","homalozoon",1,"15.homalozoon",9,19,228.331881474444,80.0553372972542,13442.7209088427,1.02008543596558,261.919025735294,3.29478583735437,0.329003587519833
"374","15","homalozoon",1,"15.homalozoon",10,13,230.545528207196,88.231928770806,15288.895267995,0.860583518958177,267.254917279412,3.13895205515666,-0.0371315006939165
"375","15","homalozoon",1,"15.homalozoon",11,10,231.729436785846,87.2614963695934,15347.2220710836,0.91499902211984,264.258621323529,3.15944909257604,0.0942079832394987
"376","15","homalozoon",1,"15.homalozoon",12,12,222.044255908702,87.834057494453,14100.2005405087,0.806728284773602,254.527527573529,2.95021371902421,-0.169910769918118
"377","15","homalozoon",1,"15.homalozoon",13,12,219.133582523316,77.7085944686931,12617.4746007515,0.842020364345329,259.081995506536,3.39631350433765,-0.0994132391887458
"378","15","homalozoon",1,"15.homalozoon",14,10,195.882053327339,84.5160214343492,12371.4449813171,0.614405897433265,237.916617647059,2.86634289679732,-0.602272121014825
"379","15","homalozoon",1,"15.homalozoon",15,8,239.889397354205,96.6810892953279,16919.1567725847,0.677071977304951,258.70768995098,2.75768773259824,-0.43047947240993
"380","15","homalozoon",1,"15.homalozoon",16,3,255.680553776718,95.8454010244527,18117.3184510806,0.765736664480497,294.993060661765,3.10466129650669,-0.2364165121006
"381","15","homalozoon",1,"15.homalozoon",17,2,221.987748132424,89.7523958690219,14981.6363536518,0.689734321810054,261.776194852941,2.91806501515364,-0.397640945656562
"382","15","homalozoon",1,"15.homalozoon",18,4,221.793001839328,92.7552504922402,14963.6997646618,0.592736487190609,264.124411764706,2.91075485785312,-0.627031836557757
"383","15","homalozoon",1,"15.homalozoon",19,4,243.232132397466,95.0603073629393,17013.054692908,0.757653023021914,300.730744485294,3.19090367294574,-0.252922280028698
"384","15","homalozoon",1,"15.homalozoon",20,5,251.039209122918,102.525219582476,19299.6361590655,1.00616050930156,287.909742647059,2.73700641356484,0.289754415831353
"385","15","homalozoon",1,"15.homalozoon",21,3,223.679407189611,101.361108264745,17005.9221262978,0.594717490158814,271.301470588235,2.67865539177005,-0.612962618895323
"386","15","homalozoon",1,"15.homalozoon",22,2,209.652670036765,86.7168164488018,13352.7813571303,0.594615270078509,245.423345588235,2.87665008642728,-0.612361781760464
"387","15","homalozoon",1,"15.homalozoon",23,8,228.617696288619,92.791691140958,15866.026591424,0.764846161926284,265.597113970588,2.75334711954633,-0.271560481645052
"388","15","homalozoon",1,"15.homalozoon",24,5,235.228742271519,99.3523005457411,17145.4742303871,0.662618719811258,280.657858455882,2.85583591746725,-0.458159512538381
"389","15","homalozoon",2,"15.homalozoon",0,7,223.947857048299,82.1000244374207,13929.5348645871,0.895019072110718,244.436694004525,3.06139714794711,0.0466592745989798
"390","15","homalozoon",2,"15.homalozoon",1,6,224.669019846676,70.1864694894912,11719.8530664457,0.892133102318889,241.868818933823,3.44689675271577,0.0243918107780708
"391","15","homalozoon",2,"15.homalozoon",2,9,216.412131778461,86.6127404129162,14110.0879451576,0.693971041830807,252.518737745098,3.01997384315919,-0.401516068315372
"392","15","homalozoon",2,"15.homalozoon",3,6,211.277713544682,76.9583244492262,11936.9058691922,0.852499459870966,250.054411764706,3.275359445979,-0.0410586135919804
"393","15","homalozoon",2,"15.homalozoon",4,2,186.012128666897,68.5714082073802,9429.60710536512,0.490771780604405,204.984834558823,3.05051934851639,-0.850109410109125
"394","15","homalozoon",2,"15.homalozoon",5,1,200.002394379362,66.3264996676637,10202.2466098437,0.334651472637119,216.924080882353,3.26749596944326,-1.19834724967752
"395","15","homalozoon",2,"15.homalozoon",6,2,202.786428721341,62.8027582475329,9251.35373540161,0.497839974150375,219.446139705883,3.5012581710574,-0.831032383802272
"396","15","homalozoon",2,"15.homalozoon",8,2,161.721998727376,74.7715874811463,8561.85352157454,0.261379532754085,189.154411764706,2.82803414111556,-1.40388544235325
"397","15","homalozoon",2,"15.homalozoon",10,1,205.801564924278,85.0167675728548,13221.6896086811,0.636913964218184,227.363602941177,2.67429510627137,-0.515175934868909
"398","15","homalozoon",2,"15.homalozoon",11,1,170.827450980392,100.223420479303,11896.7214132385,0.426168391676398,245.027022058824,2.570201403651,-0.98086951972573
"399","15","homalozoon",2,"15.homalozoon",12,1,172.756586595787,75.9504725313549,9773.70289704714,0.363934071000868,212.969852941176,2.84930029973198,-1.22980895978097
"400","15","homalozoon",2,"15.homalozoon",13,1,185.181395048254,68.7401705473856,9524.72151448662,0.339693635921728,195.531617647059,2.84493228076254,-1.18267435627437
"401","15","homalozoon",3,"15.homalozoon",0,26,211.539720410452,75.9399780582668,11953.7086103012,0.770747055626817,236.179194078947,3.13405950942863,-0.231083817303582
"402","15","homalozoon",3,"15.homalozoon",1,21,217.724290057207,75.2691955087599,12015.6326564133,0.635317124474314,240.577680265655,3.23573040698027,-0.548646711941912
"403","15","homalozoon",3,"15.homalozoon",2,22,204.525718778938,73.9177639024736,11193.6601866821,0.544250124647744,234.016062932526,3.22405313498105,-0.729772837709522
"404","15","homalozoon",3,"15.homalozoon",3,11,211.655384754199,81.7462486975738,13065.0279042601,0.616768313407214,239.192713903743,3.02144052723235,-0.56789045787748
"405","15","homalozoon",3,"15.homalozoon",4,7,214.097475088886,78.6671908878123,12751.4585457305,0.609747921597267,237.399295343138,3.02743961960604,-0.579072309060535
"406","15","homalozoon",3,"15.homalozoon",5,1,204.067763895813,74.5697213913814,11040.2000951801,0.58384855572471,241.694301470588,3.23976015170197,-0.638090555351313
"407","15","homalozoon",3,"15.homalozoon",6,4,223.784662745701,87.823809915601,14063.9396950905,0.522319512177277,252.941482843137,2.97902078126837,-0.777432747528034
"408","15","homalozoon",3,"15.homalozoon",7,6,209.404636179488,88.946002366833,14125.3967941518,0.651447737542957,232.670735294118,2.72730945265812,-0.491523214008231
"409","15","homalozoon",3,"15.homalozoon",8,2,209.333825342832,76.6306307223477,12101.8358089792,0.518213044881904,253.975827205882,3.33878348280169,-0.776931602124417
"410","15","homalozoon",3,"15.homalozoon",10,3,213.016463332995,78.0338372799907,11643.0497915583,0.382922168671818,276.034834558823,3.64497071861973,-1.13370238467552
"411","15","homalozoon",3,"15.homalozoon",19,3,236.919337206218,84.3245822530558,13035.8631886481,0.349361225484542,261.869646139706,3.1966862173241,-1.213141795326
"412","15","homalozoon",3,"15.homalozoon",20,2,245.172748618713,105.899407679739,18680.0295643878,0.774241319991757,271.679779411765,2.54300146127207,-0.215650828604569
"413","15","homalozoon",3,"15.homalozoon",23,3,238.390604859294,101.431832950675,18051.3805369322,0.784708940344742,276.453676470588,2.70248067235519,-0.201357680694248
"414","15","homalozoon",4,"15.homalozoon",0,21,233.751921667523,71.8480569076632,12422.6275942534,1.48224988742132,254.465827205882,3.62434553356153,1.48890703272918
"415","15","homalozoon",4,"15.homalozoon",1,22,233.225486316795,73.620799732735,12517.1116535555,1.36949128375228,256.904718137255,3.56685743507163,1.1463667102107
"416","15","homalozoon",4,"15.homalozoon",2,26,225.704045647008,80.3871795437255,13276.4391503187,0.85447575896852,250.992817095588,3.19657380097403,-0.0574644805660829
"417","15","homalozoon",4,"15.homalozoon",3,20,238.843111384717,92.8616825252969,16662.297725549,0.938545008947262,273.724148284314,3.07443382287904,0.153697587082606
"418","15","homalozoon",4,"15.homalozoon",4,22,233.668711924528,85.154929540659,14777.1422505228,1.02379688080273,269.983883378933,3.25418600097968,0.319088926438927
"419","15","homalozoon",4,"15.homalozoon",5,24,241.98189761179,87.1825898904008,15911.8374247288,1.03836660463964,273.072353707108,3.2308740597011,0.348990688397591
"420","15","homalozoon",4,"15.homalozoon",6,23,235.396817250438,79.4429303217139,13902.6059865605,1.19545481195397,268.235894906743,3.42578510381877,0.697925474768082
"421","15","homalozoon",4,"15.homalozoon",7,26,231.220392750424,82.8745115215605,13991.5829670568,0.932722496677832,255.803193933824,3.13840413594287,0.115345889944979
"422","15","homalozoon",4,"15.homalozoon",8,25,221.680151731345,84.4721394843904,13953.2738403713,0.898884693697735,250.056502757353,3.05569056736618,0.044186190504045
"423","15","homalozoon",4,"15.homalozoon",9,18,236.344214625828,89.5909169616253,15631.7672791481,0.911437909250338,268.576063948307,3.11449146540717,0.0777767213745471
"424","15","homalozoon",4,"15.homalozoon",10,18,236.941860162815,82.7877476828261,14366.1154989365,0.869469446451713,262.558060383244,3.24209120561793,-0.0415993887330866
"425","15","homalozoon",4,"15.homalozoon",11,20,223.492393696379,79.7096681706529,13308.2515720051,0.844724995572171,256.28225,3.24706232779708,-0.106929849582565
"426","15","homalozoon",4,"15.homalozoon",12,18,231.292483552806,87.6945464557802,14713.4552207004,0.797061097708265,265.8686510181,3.09756799683167,-0.210978697908757
"427","15","homalozoon",4,"15.homalozoon",13,14,245.334868737091,91.4195469228919,16814.3909015586,0.778214993878424,278.132196691176,3.06367249436159,-0.221347200748994
"428","15","homalozoon",4,"15.homalozoon",14,12,240.521644999966,91.5378389863618,16447.9634840637,0.620230580265463,270.580352508651,3.0450914852108,-0.605758489110135
"429","15","homalozoon",4,"15.homalozoon",15,9,236.473025017629,93.0168008101285,16319.0559300816,0.64203413815747,268.971139705882,2.93076347105621,-0.520965514153751
"430","15","homalozoon",4,"15.homalozoon",16,5,232.371948840571,86.908862838517,15136.569766912,0.839039617625826,272.616544117647,3.1698592467519,-0.0921950994186013
"431","15","homalozoon",4,"15.homalozoon",17,5,224.725111863577,83.3952726566745,14190.9951064982,0.732610388393873,252.623223039216,3.02482872948732,-0.308499705166259
"432","15","homalozoon",4,"15.homalozoon",18,7,223.785797983662,93.045641317482,15522.3451195131,0.614905295239164,260.927702205882,2.8710053504838,-0.570318611308874
"433","15","homalozoon",4,"15.homalozoon",19,11,228.616826988159,102.477513528656,17697.9154842038,0.573500314516916,268.15318627451,2.64559147639783,-0.661387007245631
"434","15","homalozoon",4,"15.homalozoon",20,12,239.834827772756,97.7508383529138,17223.7421042066,0.732668176213119,274.549945934256,2.80890420571896,-0.331423127272177
"435","15","homalozoon",4,"15.homalozoon",21,10,236.322051054486,104.565002154074,18345.9228203945,0.574044653158754,270.726000816993,2.61514494513977,-0.665351148688893
"436","15","homalozoon",4,"15.homalozoon",22,7,229.934469940052,100.635852703649,17548.1712910503,0.59494864826128,261.62487132353,2.63778419886473,-0.611854239436526
"437","15","homalozoon",4,"15.homalozoon",23,9,239.713944442309,102.591889414406,18148.3404325663,0.543554903978269,279.196115196079,2.66747312366477,-0.734117500809217
"438","15","homalozoon",5,"15.homalozoon",0,15,241.487011886692,79.9605164705807,14230.2841215196,1.60821631970476,263.986374080882,3.39227947758818,1.6555377875774
"439","15","homalozoon",5,"15.homalozoon",1,14,244.613985152712,79.336849102371,13821.7163072056,1.25286332336001,266.44766959203,3.41299094090721,0.81518569701799
"440","15","homalozoon",5,"15.homalozoon",2,20,225.390069334461,85.1870949996582,13953.2715585917,0.822195775433072,256.472472426471,3.13806868060308,-0.125862996557686
"441","15","homalozoon",5,"15.homalozoon",3,20,224.984915099706,77.5355422343456,12808.9499668968,0.7182778256404,251.314465010142,3.31684686391998,-0.346018785707479
"442","15","homalozoon",5,"15.homalozoon",4,20,226.490657879048,83.8809041471325,13916.1772576232,0.773774126274634,254.660507750397,3.13992208173543,-0.228337107141576
"443","15","homalozoon",5,"15.homalozoon",5,12,238.419206034987,82.7072502071287,14482.3919291166,1.11511846902187,259.897261029412,3.20724443153861,0.544701142180862
"444","15","homalozoon",5,"15.homalozoon",6,17,236.625878897448,88.5641689444966,15616.4160487815,1.02602146342957,279.028372012868,3.26409820150757,0.314553155575732
"445","15","homalozoon",5,"15.homalozoon",7,20,230.257957853893,78.5266225064104,13370.5953108869,0.929172467103734,258.966336574952,3.33174083701642,0.076645764054202
"446","15","homalozoon",5,"15.homalozoon",8,19,227.254616807682,82.8126612892565,13998.5305696375,1.00220862652055,254.920955882353,3.16986822072689,0.269356153184535
"447","15","homalozoon",5,"15.homalozoon",9,18,213.909949471995,81.7865276599141,12971.5589977393,0.778544940244389,252.609926470588,3.16129300258931,-0.211799575540161
"448","15","homalozoon",5,"15.homalozoon",10,12,216.49758800369,80.7967323511279,12668.9137304845,0.771045323804704,248.626810661765,3.11925969230385,-0.280410507318146
"449","15","homalozoon",5,"15.homalozoon",11,13,220.891253512401,84.8712306949429,14030.2260026225,0.764780194327659,250.697150735294,3.02330471891046,-0.267961653502965
"450","15","homalozoon",5,"15.homalozoon",12,14,223.527313885097,81.7563722196546,13634.7861700121,0.878421442777438,255.444844585561,3.19112403248705,0.00298577761494185
"451","15","homalozoon",5,"15.homalozoon",13,7,208.347091183861,78.501897286508,11694.1879998069,0.589369848750861,239.716778074866,3.03667069867274,-0.655828647480279
"452","15","homalozoon",5,"15.homalozoon",14,9,205.862677979649,74.3290532273613,11393.8278086875,0.929665929389308,238.580528846154,3.25047926912248,0.113175985261435
"453","15","homalozoon",5,"15.homalozoon",15,8,211.70409716341,78.4343650489515,12420.8916398095,0.641847316093793,242.925852272727,3.21085053815342,-0.507203425684007
"454","15","homalozoon",5,"15.homalozoon",16,7,213.166353019365,74.3301553268808,11882.659531105,0.747346589390126,242.986856617647,3.26525357510283,-0.27279117029392
"455","15","homalozoon",5,"15.homalozoon",17,6,211.371438849876,90.2113040319088,13983.4242858087,0.731162304091728,255.416102941177,2.84580135745151,-0.317011749789163
"456","15","homalozoon",5,"15.homalozoon",18,5,202.325649628949,93.3925654351247,14833.7324016195,0.513828096752866,239.205569852941,2.67513752867926,-0.830514368529055
"457","15","homalozoon",5,"15.homalozoon",19,8,186.239798521068,85.5182418900023,11846.1685873525,0.502584157910265,224.46743872549,2.73779682932275,-0.829106650471091
"458","15","homalozoon",5,"15.homalozoon",20,9,209.636462604696,100.157480209449,15927.4332965557,0.552810681353194,263.420036764706,2.56461020717922,-0.708450081506343
"459","15","homalozoon",5,"15.homalozoon",21,10,224.747920560456,86.8622593147636,14898.3802932572,0.602052264157566,254.564423076923,2.95319959435407,-0.599264975338294
"460","15","homalozoon",5,"15.homalozoon",22,10,217.152819309869,88.3765036774707,13992.1878160743,0.419247053095145,249.949540441176,2.89458570556128,-1.06753979873661
"461","15","homalozoon",5,"15.homalozoon",23,13,225.981391332036,91.8850157228434,15643.2602094013,0.579751589246267,261.884520123839,2.86871092979812,-0.653406222879112
"462","15","homalozoon",5,"15.homalozoon",24,12,204.507283663721,83.786840138959,12454.1188158857,0.506470984561611,235.067591911765,2.88550943175996,-0.826242204101383
"463","15","homalozoon",6,"15.homalozoon",0,16,247.065750768361,70.78672076848,12980.3631265672,1.67083936880311,270.274992647059,3.82469250305267,1.86454615398348
"464","15","homalozoon",6,"15.homalozoon",1,15,244.101963167353,77.10920825547,13604.9663735751,1.29654472127659,272.698330882353,3.5869267222175,0.915039633473871
"465","15","homalozoon",6,"15.homalozoon",2,21,230.34667195998,89.426475427096,14892.5848235082,0.728082042122518,262.137759238311,3.01839024177201,-0.340880973222631
"466","15","homalozoon",6,"15.homalozoon",3,17,232.163235892054,92.1720014554527,15543.3623806903,0.699398855199947,268.930111708145,3.07200122856197,-0.435351475631886
"467","15","homalozoon",6,"15.homalozoon",4,16,231.669019431775,85.2732827890496,14393.8715664628,0.850727260334789,262.55014483066,3.17926736026776,-0.0703451929037933
"468","15","homalozoon",6,"15.homalozoon",5,13,243.956164298869,84.7273949605594,15740.6339862237,1.10004569245023,270.258419117647,3.29899455242761,0.497603973742544
"469","15","homalozoon",6,"15.homalozoon",6,11,237.081121718519,93.2327641303128,16538.7769987864,1.13452883650028,265.211499183006,2.97387891444889,0.559344740926441
"470","15","homalozoon",6,"15.homalozoon",7,18,253.599808967844,88.6610562283852,16687.9008409154,1.17523857921658,284.55888671875,3.31309847833984,0.646770062310667
"471","15","homalozoon",6,"15.homalozoon",8,11,233.521779163634,87.868706508479,15291.4688801043,0.931363577365682,263.469814241486,3.06131913925432,0.117411187533077
"472","15","homalozoon",6,"15.homalozoon",9,15,234.087260985356,87.3083255072417,15190.7612963937,0.914251049845868,262.419874151584,3.13210932796946,0.0940264255821527
"473","15","homalozoon",6,"15.homalozoon",10,13,227.243554931259,85.9923333171997,14213.7558585974,0.936629786789506,268.446740196078,3.16840615988809,0.0923096448032522
"474","15","homalozoon",6,"15.homalozoon",11,11,230.778857287357,89.0156036773597,15586.1181797881,0.914546722464086,264.223692810458,3.01660661482824,0.0804353212376015
"475","15","homalozoon",6,"15.homalozoon",12,10,228.591272655133,84.4978047829517,14455.7318905989,0.700095096494977,281.207557189542,3.35031715060687,-0.384055544643629
"476","15","homalozoon",6,"15.homalozoon",13,9,207.590053481008,83.5151022407342,12943.4242059087,0.465308179069828,258.628125,3.11814981855869,-0.908520821811145
"477","15","homalozoon",6,"15.homalozoon",14,8,211.07653804061,78.8015906771633,12522.9785243622,0.510290307913367,248.14356617647,3.19836355126487,-0.823789475699489
"478","15","homalozoon",6,"15.homalozoon",15,7,224.350229838413,81.0757343685138,13669.5295843093,0.573055762000103,262.954356617647,3.28834075910672,-0.676980408182646
"479","15","homalozoon",6,"15.homalozoon",16,8,225.788627198069,94.1080967508331,15969.5474842188,0.528965216375959,262.179595588235,2.78630775018799,-0.760812134784791
"480","15","homalozoon",6,"15.homalozoon",17,4,195.879823834943,80.1239070640379,11705.6477588546,0.371228653213831,241.780997242647,3.09779986981374,-1.16095071065765
"481","15","homalozoon",6,"15.homalozoon",18,2,160.714981617647,72.3781512605042,7444.36484765476,0.213550149565223,189.586764705883,3.34545804584749,-1.68882099893469
"482","15","homalozoon",6,"15.homalozoon",19,6,231.88515106513,94.237663006138,16280.2630093815,1.07619226328973,263.266911764706,2.82490489594331,0.455242079002797
"483","15","homalozoon",6,"15.homalozoon",20,7,233.833341431796,102.154320335791,17671.6619279565,0.574088819120899,272.141156045752,2.68372216415628,-0.659224890496182
"484","15","homalozoon",6,"15.homalozoon",21,6,226.330286004791,96.4136161682613,16135.1865379115,0.508943024862555,253.096409313726,2.64953178144759,-0.810752951985713
"485","15","homalozoon",6,"15.homalozoon",22,5,251.524649273743,98.9689794431657,18708.24143584,0.646240548618849,287.557941176471,2.90070300643641,-0.495673623239889
"486","15","homalozoon",6,"15.homalozoon",23,9,251.922267621717,107.880146506961,19949.5043038903,0.642648653175358,294.907941176471,2.7819261205942,-0.515044544559802
"487","15","homalozoon",6,"15.homalozoon",24,6,235.361288082005,103.837645369227,17570.2293150958,0.533529747560225,280.210493259804,2.76758800059847,-0.750121257222755
"488","15","homalozoon",7,"15.homalozoon",0,13,244.394851482393,73.3909499673443,13486.2523354461,1.60093586587103,275.075551470588,3.84013202970753,1.59806749364282
"489","15","homalozoon",7,"15.homalozoon",1,13,247.080745602206,77.6684269237336,14175.0300223986,1.57803250562922,275.019362745098,3.60834609536828,1.55712631584758
"490","15","homalozoon",7,"15.homalozoon",2,14,236.888235232738,83.5018345653295,14490.7240477561,1.06904895963278,276.011141304348,3.3913050887561,0.435951155380548
"491","15","homalozoon",7,"15.homalozoon",3,15,234.982489344455,90.1660179005784,16053.4208802971,0.837286490728079,271.877512254902,3.09563026682756,-0.0824066928876485
"492","15","homalozoon",7,"15.homalozoon",4,14,221.001405424765,82.244072098308,13512.4521310932,0.905606330797295,257.012806372549,3.27200642512085,0.093605303507808
"493","15","homalozoon",7,"15.homalozoon",5,13,242.413865430301,87.779532154616,15954.4385867858,1.2375795072469,271.205914322251,3.20541720316878,0.791863188145717
"494","15","homalozoon",7,"15.homalozoon",6,13,245.053881244193,83.0258119810799,15026.4409932715,1.11522348810305,277.051593137255,3.4332097046704,0.537586018624011
"495","15","homalozoon",7,"15.homalozoon",7,15,239.1014373787,88.0051352135791,15639.5521436947,1.00525756538267,273.936530748663,3.15639165579089,0.281244734786091
"496","15","homalozoon",7,"15.homalozoon",8,14,234.189123090553,88.5304625971321,15232.9442963356,1.00653607800865,263.044593917112,3.0676536888591,0.30540662162979
"497","15","homalozoon",7,"15.homalozoon",9,14,233.204787150986,82.8248126269786,14504.2575856497,0.881941530031373,274.266819852941,3.356341269226,0.020786659385738
"498","15","homalozoon",7,"15.homalozoon",10,15,224.538212064962,82.9172351040437,14201.5175525225,0.92125027884366,258.622,3.11352677636877,0.115151930967846
"499","15","homalozoon",7,"15.homalozoon",11,13,232.230394485465,80.1806056013753,13766.450598284,1.00952556674268,265.59681372549,3.33342702341942,0.300963372462588
"500","15","homalozoon",7,"15.homalozoon",12,13,253.139090114003,89.2721829193705,16838.0551567187,0.987715478574488,279.822876838235,3.16989893643013,0.238556393395305
"501","15","homalozoon",7,"15.homalozoon",13,9,225.172410893373,84.0318805094332,14004.813373122,0.697612294366325,258.200838694853,3.14348434245459,-0.38526570832767
"502","15","homalozoon",7,"15.homalozoon",14,7,220.559259436207,86.465231679524,13991.6859978472,0.684978700316724,256.214154411765,3.01633433914935,-0.42614473761633
"503","15","homalozoon",7,"15.homalozoon",15,6,222.989522701692,87.4270200979477,14780.6498021371,0.563209447737453,276.486328125,3.23623078710638,-0.70500419362112
"504","15","homalozoon",7,"15.homalozoon",16,5,216.185771924796,85.9007677630648,13837.1447367919,0.686726016045586,246.860018382353,2.90978108242486,-0.415809283335616
"505","15","homalozoon",7,"15.homalozoon",17,5,232.975880141857,87.1814748509942,15150.1331855916,0.617558938571919,266.955422794118,3.0281244325319,-0.5591852008518
"506","15","homalozoon",7,"15.homalozoon",18,3,225.037899822721,104.755158065918,17286.2814539915,0.456711239176211,264.369411764706,2.53048304863726,-0.917773744664654
"507","15","homalozoon",7,"15.homalozoon",19,9,242.63629248865,95.622441460488,17299.5160457632,0.710051195166566,276.668351715686,2.92419253924291,-0.355604097952388
"508","15","homalozoon",7,"15.homalozoon",20,9,235.963811032213,94.2955163054278,16688.7099990057,0.690540486416303,283.822334558823,2.99246002299211,-0.407439038522691
"509","15","homalozoon",7,"15.homalozoon",21,5,224.305116748291,97.9380563486727,16261.9056005038,0.648603876467242,264.221691176471,2.72051167239955,-0.53348819877583
"510","15","homalozoon",7,"15.homalozoon",22,7,213.767743930819,94.8697677910637,15056.0697751314,0.53737494150377,258.376919934641,2.77238436357502,-0.767334537509063
"511","15","homalozoon",7,"15.homalozoon",23,9,250.60642078059,108.279336535722,19511.6232226881,0.670641463766767,287.988235294118,2.65561814452075,-0.44659624464487
"512","15","homalozoon",7,"15.homalozoon",24,8,249.066674238544,101.753348692215,18774.4899586773,0.597512782353501,287.290272671569,2.85191340187989,-0.607434128264071
"513","15","homalozoon",8,"15.homalozoon",0,11,255.461835689679,77.1562470582855,14732.1622189034,1.53093031498658,277.343602941177,3.63143607303493,1.42884837902637
